Player Name,Club Name,Total,Short,Medium,Long,,Expected,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast
Gianluca Lapadula,Cagliari,pe PER,FW,33,13.9,1645,171,217,72,91,79.1,34,3,2,4,11,54.5,Matches
Adam Obert,Cagliari,sk SVK,DF,20,13.6,7539,474,2700,144,162,88.9,169,10,6,37,100,57.0,Matches
Yerry Mina,Cagliari,co COL,DF,28,13.5,9321,562,3323,127,144,88.2,257,4,1,23,114,53.5,Matches
Andrea Petagna,Cagliari,it ITA,FW,28,13.1,2451,239,422,95,123,77.2,51,5,0,14,18,72.2,Matches
Mateusz Wieteska,Cagliari,pl POL,DF,26,13.1,7391,462,3331,121,134,90.3,214,5,1,33,78,48.7,Matches
Paulo Azzi,Cagliari,br BRA,"DF,MF",29,12.3,5033,487,2123,175,216,81.0,119,10,6,35,59,32.2,Matches
Pantelis Hatzidiakos,Cagliari,gr GRE,DF,26,11.8,6195,405,2526,125,129,96.9,159,3,1,34,68,58.8,Matches
Eldor Shomurodov,Cagliari,uz UZB,"FW,MF",28,11.6,2048,230,487,97,131,74.0,44,5,2,18,14,42.9,Matches
Edoardo Goldaniga,Cagliari,it ITA,DF,29,11.2,9533,553,3744,116,132,87.9,251,6,3,50,130,52.3,Matches
Jakub Jankto,Cagliari,cz CZE,"MF,FW",27,10.9,2654,253,805,79,91,86.8,61,4,0,26,44,34.1,Matches
Boris Radunović,Cagliari,rs SRB,GK,27,10.7,5495,222,3933,24,24,100.0,68,0,0,0,128,60.2,Matches
Gianluca Gaetano,Cagliari,it ITA,"FW,MF",23,8.3,2666,236,927,86,103,83.5,67,10,1,41,24,50.0,Matches
Leonardo Pavoletti,Cagliari,it ITA,FW,34,7.9,1272,157,351,53,81,65.4,27,4,0,16,9,44.4,Matches
Alessandro Di Pardo,Cagliari,it ITA,"DF,MF",24,5.4,1822,175,700,65,82,79.3,41,7,4,11,24,25.0,Matches
Marco Mancosu,Cagliari,it ITA,"MF,FW",34,2.5,615,62,177,21,25,84.0,11,4,1,8,12,41.7,Matches
Gastón Pereiro,Cagliari,uy URU,"FW,MF",28,0.8,,,,,,,,,,,,,Matches
Kingstone Mutandwa,Cagliari,zm ZAM,"FW,MF",20,0.4,48,9,0,2,4,50.0,1,0,0,0,0,,Matches
Simone Aresti,Cagliari,it ITA,GK,37,0.0,0,1,0,0,0,,0,0,0,0,1,0.0,Matches
Arthur Desmas,Le Havre,fr FRA,GK,29,33.0,17763,945,13674,112,112,100.0,258,1,0,0,555,41.4,Matches
Gautier Lloris,Le Havre,fr FRA,DF,28,32.9,21169,1398,7934,461,517,89.2,623,3,0,105,161,49.7,Matches
Arouna Sangante,Le Havre,sn SEN,DF,21,30.9,24085,1521,9176,453,525,86.3,586,9,2,107,270,61.5,Matches
Christopher Operi,Le Havre,ci CIV,DF,26,28.2,19725,1570,7747,558,658,84.8,443,26,16,82,265,43.4,Matches
Daler Kuzyaev,Le Havre,ru RUS,MF,30,26.0,12347,1050,3407,422,511,82.6,305,21,1,119,77,54.5,Matches
Abdoulaye Touré,Le Havre,gn GUI,MF,29,25.4,18110,1238,5195,413,483,85.5,475,7,0,148,122,75.4,Matches
Josué Casimir,Le Havre,fr FRA,"FW,DF",21,24.3,8814,781,2672,287,363,79.1,224,19,5,62,75,44.0,Matches
Etienne Youte Kinkoue,Le Havre,fr FRA,DF,21,23.6,16457,962,5709,257,277,92.8,465,0,0,31,175,53.7,Matches
Yassine Kechta,Le Havre,ma MAR,MF,21,22.8,13063,960,3630,347,393,88.3,333,11,0,122,116,54.3,Matches
Loïc Nego,Le Havre,hu HUN,"DF,MF",32,19.5,7463,639,3221,256,309,82.8,186,19,11,64,44,56.8,Matches
Emmanuel Sabbi,Le Havre,us USA,"FW,MF",25,18.7,3538,368,1097,147,190,77.4,82,9,3,36,20,50.0,Matches
Yoann Salmier,Le Havre,gf GUF,DF,30,18.4,10586,767,4640,271,302,89.7,274,7,1,48,117,42.7,Matches
Mohamed Lamine Bayo,Le Havre,gn GUI,FW,25,15.9,2723,310,559,115,163,70.6,62,11,1,20,13,46.2,Matches
André Ayew,Le Havre,gh GHA,FW,33,13.2,2678,266,655,127,157,80.9,55,4,1,23,9,55.6,Matches
Oussama Targhalline,Le Havre,ma MAR,MF,21,12.8,9591,704,3081,301,337,89.3,229,10,3,70,67,67.2,Matches
Nabil Alioui,Le Havre,fr FRA,"MF,FW",24,12.1,3856,358,1464,118,151,78.1,64,15,3,43,83,42.2,Matches
Antoine Joujou,Le Havre,fr FRA,"FW,MF",20,10.9,2751,260,659,106,137,77.4,68,11,2,22,11,54.5,Matches
Samuel Grandsir,Le Havre,fr FRA,"MF,FW",26,8.3,3118,292,845,109,130,83.8,72,16,4,35,26,50.0,Matches
Oualid El Hajjam,Le Havre,ma MAR,"DF,MF",32,7.4,2859,234,1034,97,111,87.4,56,4,2,16,38,44.7,Matches
Rassoul Ndiaye,Le Havre,sn SEN,"MF,FW",21,6.3,3458,263,852,84,104,80.8,100,4,2,25,22,59.1,Matches
Steve Ngoura,Le Havre,fr FRA,"FW,MF",18,3.4,569,50,200,15,22,68.2,16,2,0,9,3,66.7,Matches
Mathieu Gorgelin,Le Havre,fr FRA,GK,32,3.0,298,19,208,4,4,100.0,5,0,0,0,10,30.0,Matches
Andy Logbo,Le Havre,fr FRA,FW,19,2.8,349,40,37,18,23,78.3,7,0,0,2,2,50.0,Matches
Issa Soumaré,Le Havre,sn SEN,"FW,MF",22,2.6,428,62,98,20,32,62.5,10,0,0,4,2,0.0,Matches
Mohamed Koné,Le Havre,ci CIV,GK,21,1.0,,,,,,,,,,,,,Matches
Alois Confais,Le Havre,fr FRA,"MF,FW",26,0.5,74,9,5,7,8,87.5,0,0,0,0,0,,Matches
Nolan Mbemba,Le Havre,cg CGO,MF,28,0.4,514,34,105,8,11,72.7,15,0,0,5,6,50.0,Matches
Simon Ebonog,Le Havre,cm CMR,MF,18,0.2,301,21,60,10,12,83.3,6,0,0,1,2,50.0,Matches
Kandet Diawara,Le Havre,gn GUI,FW,23,0.1,,,,,,,,,,,,,Matches
Matìas Soulé,Frosinone,ar ARG,"FW,MF",20,36.1,18531,1535,5372,654,749,87.3,411,78,12,198,163,54.6,Matches
Caleb Okoli,Frosinone,it ITA,DF,22,35.7,25428,1720,10828,569,640,88.9,708,3,0,118,234,48.3,Matches
Enzo Barrenechea,Frosinone,ar ARG,MF,22,33.1,26904,1903,7782,779,857,90.9,679,8,0,155,193,65.3,Matches
Simone Romagnoli,Frosinone,it ITA,DF,33,32.2,21605,1421,8093,481,535,89.9,636,0,0,47,140,57.1,Matches
Stefano Turati,Frosinone,it ITA,GK,21,31.5,17065,1065,12766,240,240,100.0,391,0,0,0,419,33.4,Matches
Marco Brescianini,Frosinone,it ITA,MF,23,28.4,8979,804,2644,371,430,86.3,201,15,4,70,56,48.2,Matches
Luca Mazzitelli,Frosinone,it ITA,MF,27,27.2,16656,1309,5947,446,517,86.3,380,14,2,167,222,46.8,Matches
Walid Cheddira,Frosinone,ma MAR,FW,25,25.7,3458,385,610,160,207,77.3,67,4,0,22,13,100.0,Matches
Pol Lirola,Frosinone,es ESP,DF,25,19.8,9018,722,3289,302,341,88.6,194,14,3,65,89,52.8,Matches
Ilario Monterisi,Frosinone,it ITA,DF,21,19.7,13842,997,6423,350,392,89.3,379,7,1,47,123,48.8,Matches
Francesco Gelli,Frosinone,it ITA,"MF,DF",26,19.0,8504,743,2316,378,412,91.7,176,18,3,61,66,42.4,Matches
Anthony Oyono,Frosinone,ga GAB,DF,22,15.6,7039,621,2371,329,354,92.9,138,5,3,33,49,49.0,Matches
Riccardo Marchizza,Frosinone,it ITA,DF,25,14.4,7144,558,3382,187,216,86.6,197,7,5,36,72,43.1,Matches
Nadir Zortea,Frosinone,it ITA,DF,24,14.0,6726,572,2688,227,264,86.0,141,27,18,42,74,50.0,Matches
Emanuele Valeri,Frosinone,it ITA,DF,24,13.1,5852,560,2970,165,199,82.9,122,13,9,41,117,34.2,Matches
Abdou Harroui,Frosinone,nl NED,"MF,FW",25,13.1,4174,383,1016,186,216,86.1,84,12,4,38,25,60.0,Matches
Reinier,Frosinone,br BRA,"MF,FW",21,12.2,4584,401,1095,192,220,87.3,103,15,2,32,19,68.4,Matches
Michele Cerofolini,Frosinone,it ITA,GK,24,10.8,3261,209,2471,23,23,100.0,66,0,0,0,117,29.1,Matches
Kaio Jorge,Frosinone,br BRA,FW,21,10.2,1586,159,205,73,87,83.9,29,2,0,11,9,55.6,Matches
Luca Garritano,Frosinone,it ITA,"MF,DF",29,7.6,2219,220,804,82,96,85.4,43,3,1,23,32,37.5,Matches
Arijon Ibrahimović,Frosinone,de GER,"FW,DF",17,6.6,2299,225,702,105,129,81.4,47,9,1,22,13,61.5,Matches
Jaime Báez,Frosinone,uy URU,"FW,MF",28,6.4,2309,202,920,68,87,78.2,50,9,0,29,33,48.5,Matches
Marvin Cuni,Frosinone,al ALB,FW,22,6.2,988,115,167,48,60,80.0,20,2,0,11,4,75.0,Matches
Giuseppe Caso,Frosinone,it ITA,"FW,MF",24,6.1,1144,112,413,67,74,90.5,17,8,0,20,4,75.0,Matches
Mateus Lusuardi,Frosinone,br BRA,DF,19,4.4,2107,154,820,71,74,95.9,58,0,0,12,12,33.3,Matches
Mehdi Bourabia,Frosinone,ma MAR,MF,31,3.8,914,98,218,52,61,85.2,15,1,1,7,7,28.6,Matches
Kevin Bonifazi,Frosinone,it ITA,DF,27,3.6,2029,145,731,60,64,93.8,57,1,0,7,14,35.7,Matches
Demba Seck,Frosinone,sn SEN,"FW,MF",22,3.3,959,92,206,50,57,87.7,20,2,0,9,2,100.0,Matches
Giorgi Kvernadze,Frosinone,ge GEO,"FW,DF",20,2.1,498,36,57,17,18,94.4,10,0,0,1,4,75.0,Matches
Farés Ghedjemis,Frosinone,fr FRA,"FW,MF",20,2.0,638,61,71,29,32,90.6,15,2,0,2,4,25.0,Matches
Gennaro Borrelli,Frosinone,it ITA,FW,23,1.0,0,1,0,0,0,,0,0,0,0,0,,Matches
Karlo Lulić,Frosinone,hr CRO,MF,27,0.5,106,12,28,5,6,83.3,3,0,0,0,0,,Matches
Luigi Canotto,Frosinone,it ITA,FW,29,0.2,21,3,9,2,2,100.0,0,0,0,0,0,,Matches
Przemysław Szymiński,Frosinone,pl POL,MF,29,0.1,9,2,10,1,1,100.0,0,0,0,0,1,0.0,Matches
Rubén Alcaraz,Cádiz,es ESP,MF,32,34.8,23608,1582,6666,577,637,90.6,487,16,3,154,303,55.1,Matches
Jeremías Ledesma,Cádiz,ar ARG,GK,30,33.9,26714,1186,23314,77,79,97.5,245,0,0,0,850,43.2,Matches
Chris Ramos,Cádiz,es ESP,"FW,MF",26,29.0,3305,486,630,181,275,65.8,65,9,1,28,16,43.8,Matches
Isaac Carcelen,Cádiz,es ESP,DF,30,29.0,14161,1163,5158,418,485,86.2,346,16,9,75,163,38.7,Matches
Fali,Cádiz,es ESP,DF,29,28.3,17510,1050,6817,215,243,88.5,440,5,1,82,278,49.3,Matches
Javi Hernández ,Cádiz,es ESP,DF,25,27.9,15773,1292,7452,449,524,85.7,350,24,18,94,242,38.4,Matches
Roberto Navarro,Cádiz,es ESP,"MF,FW",21,21.7,7268,737,2156,336,387,86.8,132,26,11,70,88,35.2,Matches
Víctor Chust,Cádiz,es ESP,DF,23,21.7,16808,1040,7302,288,317,90.9,416,4,0,80,230,51.3,Matches
Gonzalo Escalante,Cádiz,ar ARG,MF,30,18.9,8811,711,2359,274,321,85.4,197,7,0,66,91,51.6,Matches
Iván Alejo,Cádiz,es ESP,MF,28,18.8,4241,481,1711,117,163,71.8,70,25,22,31,104,37.5,Matches
Rubén Sobrino,Cádiz,es ESP,"MF,FW",31,18.4,4945,526,1233,266,303,87.8,83,8,3,34,31,54.8,Matches
Lucas,Cádiz,br BRA,DF,22,18.1,9653,807,3843,311,351,88.6,221,21,14,47,115,42.6,Matches
Roger Martí,Cádiz,es ESP,FW,32,15.1,3085,344,656,140,191,73.3,69,6,0,19,23,39.1,Matches
Álex Fernández,Cádiz,es ESP,MF,30,14.3,8810,649,2701,278,302,92.1,191,9,4,52,86,58.1,Matches
Maxi Gómez,Cádiz,uy URU,FW,26,13.2,1666,255,311,79,129,61.2,33,4,2,11,19,26.3,Matches
Juanmi,Cádiz,es ESP,FW,30,9.7,2358,226,371,113,132,85.6,53,4,1,12,9,55.6,Matches
Rominigue Kouamé,Cádiz,ml MLI,MF,26,9.1,6129,411,1351,166,194,85.6,152,5,1,34,34,88.2,Matches
Joseba Zaldúa,Cádiz,es ESP,DF,31,8.8,2892,251,1182,95,107,88.8,73,7,4,15,34,29.4,Matches
Darwin Machís,Cádiz,ve VEN,MF,30,8.7,3220,290,1011,85,101,84.2,66,7,6,15,60,36.7,Matches
Jorge Meré,Cádiz,es ESP,DF,26,8.5,3605,233,1173,45,54,83.3,92,1,0,15,66,42.4,Matches
Luis Hernández,Cádiz,es ESP,DF,34,8.0,5409,363,2776,78,92,84.8,137,1,0,31,98,41.8,Matches
Sergi Guardiola,Cádiz,es ESP,"FW,MF",32,6.5,2210,209,518,83,101,82.2,52,2,2,19,23,34.8,Matches
Aiham Ousou,Cádiz,sy SYR,DF,23,4.8,2765,181,900,48,60,80.0,75,2,0,7,31,54.8,Matches
David Gil,Cádiz,es ESP,GK,29,4.1,3543,152,3208,4,4,100.0,18,0,0,0,129,42.6,Matches
Brian Ocampo,Cádiz,uy URU,"MF,FW",24,3.5,1347,132,340,51,66,77.3,15,7,2,9,22,54.5,Matches
Mamadou Mbaye,Cádiz,sn SEN,DF,25,3.5,996,84,518,15,21,71.4,20,0,0,4,28,35.7,Matches
Fede San Emeterio,Cádiz,es ESP,MF,26,2.2,818,52,265,13,15,86.7,21,1,1,4,8,87.5,Matches
Álvaro Negredo,Cádiz,es ESP,"FW,MF",37,1.6,165,22,9,5,10,50.0,3,1,1,0,4,25.0,Matches
Diadie Samassékou,Cádiz,ml MLI,MF,27,1.0,771,47,223,23,23,100.0,12,0,0,7,8,100.0,Matches
José Mari,Cádiz,es ESP,"MF,FW",35,1.0,322,21,49,5,5,100.0,8,0,0,1,4,50.0,Matches
Victor Wehbi,Cádiz,br BRA,GK,20,1.0,,,,,,,,,,,,,Matches
Moussa Diakité,Cádiz,ml MLI,MF,19,0.5,0,0,0,0,0,,0,0,0,0,0,,Matches
Karl Etta,Cádiz,cm CMR,FW,19,0.2,15,2,1,1,1,100.0,0,0,0,0,0,,Matches
Milutin Osmajić,Cádiz,me MNE,MF,24,0.1,32,3,0,1,1,100.0,1,0,0,0,0,,Matches
Borja Vázquez,Cádiz,es ESP,FW,18,0.0,19,2,15,0,0,,1,1,0,1,1,0.0,Matches
Alexandre Oukidja,Metz,dz ALG,GK,35,34.2,18669,1002,15112,49,50,98.0,199,0,0,3,741,35.6,Matches
Danley Jean-Jacques,Metz,ht HAI,MF,23,30.2,10280,743,2937,250,307,81.4,235,6,1,84,120,59.2,Matches
Matthieu Udol,Metz,fr FRA,DF,27,30.0,17243,1300,7209,402,473,85.0,475,24,16,98,192,40.6,Matches
Ismaël Traoré,Metz,ci CIV,DF,36,25.7,14688,777,5850,138,157,87.9,423,1,0,32,155,69.7,Matches
Lamine Camara,Metz,sn SEN,MF,19,25.1,15402,983,5083,211,268,78.7,349,12,5,97,240,58.3,Matches
Maxime Colin,Metz,fr FRA,DF,31,21.4,11318,925,5363,307,381,80.6,285,7,5,67,122,42.6,Matches
Kévin Van Den Kerkhof,Metz,dz ALG,"FW,MF",27,21.3,5347,551,1621,159,219,72.6,104,20,15,28,96,44.8,Matches
Fali Candé,Metz,gw GNB,DF,25,20.5,14351,799,5183,141,170,82.9,373,2,0,38,192,58.9,Matches
Georges Mikautadze,Metz,ge GEO,FW,22,19.4,4511,430,1182,141,187,75.4,116,13,1,51,37,51.4,Matches
Christophe Hérelle,Metz,mq MTQ,DF,30,19.0,12018,609,3571,110,120,91.7,326,5,1,41,137,73.7,Matches
Kévin N'Doram,Metz,fr FRA,MF,27,18.5,9883,611,3029,163,202,80.7,233,4,0,62,109,71.6,Matches
Cheikh Tidiane Sabaly,Metz,sn SEN,"FW,MF",24,15.8,4575,370,1070,139,175,79.4,123,4,0,36,21,81.0,Matches
Arthur Atta,Metz,fr FRA,"MF,FW",20,11.3,5603,401,1409,121,154,78.6,131,12,4,48,65,60.0,Matches
Koffi Kouao,Metz,ci CIV,DF,25,10.6,5434,401,2296,155,176,88.1,129,7,4,29,56,50.0,Matches
Sadibou Sané,Metz,sn SEN,DF,19,10.3,5406,317,1557,69,82,84.1,140,2,2,19,68,63.2,Matches
Ablie Jallow,Metz,gm GAM,"MF,FW",24,10.2,4487,318,1116,112,138,81.2,97,10,0,42,46,65.2,Matches
Papa Amadou Diallo,Metz,sn SEN,FW,19,10.1,2726,257,899,86,121,71.1,64,6,2,30,24,50.0,Matches
Joel Asoro,Metz,se SWE,"FW,MF",24,9.9,1492,147,451,47,64,73.4,29,6,3,16,23,47.8,Matches
Simon Elisor,Metz,fr FRA,FW,24,8.5,1583,157,387,56,79,70.9,45,2,0,14,4,75.0,Matches
Joseph Nduquidi,Metz,fr FRA,"MF,DF",18,8.3,3112,212,705,79,95,83.2,79,1,0,22,18,77.8,Matches
Didier Lamkel Zé,Metz,cm CMR,"FW,MF",26,6.1,2652,190,608,54,67,80.6,61,3,0,19,28,60.7,Matches
Benjamin Tetteh,Metz,gh GHA,"FW,MF",26,4.0,633,77,148,24,37,64.9,19,0,0,6,1,0.0,Matches
Oscar Estupiñan,Metz,co COL,FW,26,2.9,627,61,74,24,31,77.4,11,1,0,2,5,60.0,Matches
Malick Mbaye,Metz,sn SEN,"MF,FW",19,2.5,683,54,120,14,23,60.9,12,1,1,1,7,85.7,Matches
Abou Lô,Metz,sn SEN,"MF,DF",23,2.2,1319,74,446,20,21,95.2,39,1,0,4,9,66.7,Matches
Habib Maïga,Metz,ci CIV,"MF,FW",27,1.6,726,63,215,18,22,81.8,22,0,0,3,6,50.0,Matches
Ibou Sané,Metz,sn SEN,"MF,FW",18,1.5,567,46,191,18,22,81.8,16,2,1,7,4,25.0,Matches
Youssef Maziz,Metz,fr FRA,"FW,MF",25,1.4,628,39,220,10,11,90.9,14,0,0,6,10,50.0,Matches
Jean Frederic N'Guessan,Metz,ci CIV,"MF,FW",20,1.3,682,46,151,14,19,73.7,19,0,0,5,3,100.0,Matches
Guillaume Dietsch,Metz,fr FRA,GK,22,0.8,522,26,410,1,1,100.0,5,0,0,0,20,45.0,Matches
Yvon Mvogo,Lorient,ch SUI,GK,29,34.0,23077,1149,16312,155,156,99.4,450,1,0,0,527,49.1,Matches
Laurent Abergel,Lorient,fr FRA,MF,30,32.8,27382,1836,8613,629,707,89.0,711,23,3,194,233,64.4,Matches
Julien Ponceau,Lorient,fr FRA,MF,22,25.9,15686,1200,3946,516,575,89.7,377,30,3,154,106,65.1,Matches
Montassar Talbi,Lorient,tn TUN,DF,25,24.5,18865,1188,7775,332,365,91.0,575,7,0,88,174,48.3,Matches
Souleymane Touré,Lorient,fr FRA,DF,20,22.8,18783,1280,6849,508,550,92.4,509,5,2,73,105,72.4,Matches
Julien Laporte,Lorient,fr FRA,DF,29,20.7,18687,1023,7085,251,271,92.6,482,7,1,56,219,63.9,Matches
Théo Le Bris,Lorient,fr FRA,"DF,MF",20,17.8,7815,680,2186,305,360,84.7,195,18,2,58,34,47.1,Matches
Romain Faivre,Lorient,fr FRA,"MF,FW",25,16.1,7200,601,2420,272,308,88.3,167,25,2,102,50,48.0,Matches
Tiemoué Bakayoko,Lorient,fr FRA,MF,28,15.1,9243,637,2584,251,282,89.0,240,2,0,54,50,84.0,Matches
Formose Mendy,Lorient,sn SEN,DF,22,14.0,11323,739,4269,233,286,81.5,264,4,1,61,119,62.2,Matches
Nathaniel Adjei,Lorient,gh GHA,DF,20,13.8,10635,669,4097,216,246,87.8,294,1,0,34,73,71.2,Matches
Darlin Yongwa,Lorient,cm CMR,DF,22,12.9,6547,614,2244,217,266,81.6,148,19,13,43,77,41.6,Matches
Eli Junior Kroupi,Lorient,fr FRA,"FW,MF",17,12.9,3455,279,537,108,132,81.8,76,7,2,12,26,69.2,Matches
Mohamed Bamba,Lorient,ci CIV,FW,21,12.6,2456,256,373,96,129,74.4,69,10,0,16,4,75.0,Matches
Panos Katseris,Lorient,gr GRE,DF,22,11.6,4101,393,1231,153,195,78.5,99,4,2,21,31,45.2,Matches
Tosin Aiyegun,Lorient,bj BEN,"MF,FW",25,10.8,2377,203,486,73,98,74.5,58,2,0,16,15,66.7,Matches
Gedeon Kalulu,Lorient,cd COD,DF,25,10.8,6775,528,2140,227,264,86.0,154,11,6,35,47,66.0,Matches
Ayman Kari,Lorient,fr FRA,MF,18,10.1,4814,386,925,181,204,88.7,118,12,0,37,19,68.4,Matches
Imran Louza,Lorient,ma MAR,MF,24,9.6,8875,583,3020,177,202,87.6,217,15,1,83,107,57.9,Matches
Benjamin Mendy,Lorient,fr FRA,DF,29,7.9,5341,468,2047,156,190,82.1,122,18,13,34,84,34.5,Matches
Jean-Victor Makengo,Lorient,fr FRA,"MF,FW",25,6.3,3368,277,718,135,147,91.8,90,5,1,28,11,27.3,Matches
Bamba Dieng,Lorient,sn SEN,FW,23,6.3,1190,117,105,55,67,82.1,22,2,0,4,5,80.0,Matches
Vincent Le Goff,Lorient,fr FRA,"DF,MF",33,6.0,3932,322,1509,135,152,88.8,92,4,0,22,37,48.6,Matches
Badredine Bouanani,Lorient,dz ALG,MF,18,4.9,2763,180,796,60,72,83.3,59,13,2,32,28,82.1,Matches
Siriné Doucouré,Lorient,ml MLI,FW,21,4.7,913,94,208,44,54,81.5,15,1,0,5,7,57.1,Matches
Igor Carioca,Lorient,br BRA,"DF,MF",26,2.9,1807,162,594,63,77,81.8,38,3,2,8,18,55.6,Matches
Bonke Innocent,Lorient,ng NGA,MF,27,2.3,1467,96,387,44,46,95.7,40,0,0,13,4,100.0,Matches
Joel Mvuka,Lorient,no NOR,"DF,FW",20,2.2,500,49,98,19,23,82.6,10,0,0,1,5,40.0,Matches
Loris Mouyokolo,Lorient,fr FRA,DF,22,2.0,781,55,285,19,20,95.0,27,0,0,0,2,0.0,Matches
Aurélien Pelon,Lorient,fr FRA,DF,19,2.0,555,33,191,8,9,88.9,13,0,0,1,5,100.0,Matches
Pablo Pagis,Lorient,fr FRA,MF,20,1.8,795,61,127,19,23,82.6,20,0,0,5,9,55.6,Matches
Bassirou Ndiaye,Lorient,sn SEN,FW,21,1.7,336,39,75,17,21,81.0,5,0,0,1,5,40.0,Matches
Bamo Meïté,Lorient,ci CIV,DF,21,1.6,761,56,413,23,25,92.0,22,1,0,1,7,28.6,Matches
Dembo Sylla,Lorient,gn GUI,DF,20,1.3,378,22,24,9,9,100.0,7,1,0,1,4,75.0,Matches
Alfred Gomis,Lorient,sn SEN,GK,29,1.0,,,,,,,,,,,,,Matches
Ibrahima Koné,Lorient,ml MLI,FW,24,0.4,16,3,7,2,3,66.7,0,0,0,0,0,,Matches
Adrian Grbić,Lorient,at AUT,FW,26,0.3,85,13,6,6,8,75.0,1,0,0,0,2,0.0,Matches
Gino Caoki,Lorient,fr FRA,MF,19,0.3,26,4,14,2,2,100.0,0,0,0,0,1,0.0,Matches
Royce Openda Owaga,Lorient,ga GAB,FW,21,0.2,27,3,15,1,2,50.0,1,0,0,0,0,,Matches
Morgan Gibbs-White,Nott'ham Forest,eng ENG,"MF,FW",23,39.1,18412,1480,6092,499,609,81.9,350,39,13,170,297,51.2,Matches
Murillo,Nott'ham Forest,br BRA,DF,21,35.1,22984,1460,10571,387,440,88.0,572,11,0,89,326,47.2,Matches
Anthony Elanga,Nott'ham Forest,se SWE,"FW,MF",21,29.7,6655,712,1569,313,391,80.1,143,24,5,49,28,53.6,Matches
Ryan Yates,Nott'ham Forest,eng ENG,MF,25,26.8,10590,827,2717,315,375,84.0,279,10,0,73,67,55.2,Matches
Danilo,Nott'ham Forest,br BRA,MF,22,25.6,10498,758,3239,255,297,85.9,247,14,0,83,123,56.9,Matches
Chris Wood,Nott'ham Forest,nz NZL,FW,31,24.4,3415,433,784,178,260,68.5,70,3,0,30,11,63.6,Matches
Callum Hudson-Odoi,Nott'ham Forest,eng ENG,"FW,MF",22,24.3,9036,736,1826,325,359,90.5,187,32,8,58,83,55.4,Matches
Neco Williams,Nott'ham Forest,wls WAL,DF,22,22.2,8061,785,3375,287,331,86.7,185,17,11,47,99,32.3,Matches
Matt Turner,Nott'ham Forest,us USA,GK,29,21.3,12363,578,9869,87,87,100.0,147,0,0,0,330,49.1,Matches
Orel Mangala,Nott'ham Forest,be BEL,MF,25,19.7,9021,646,2312,292,321,91.0,225,1,0,45,47,78.7,Matches
Nicolás Domínguez,Nott'ham Forest,ar ARG,"MF,FW",25,19.4,10894,843,3223,380,424,89.6,254,16,1,91,61,73.8,Matches
Harry Toffolo,Nott'ham Forest,eng ENG,DF,27,19.4,6959,590,2983,207,244,84.8,159,10,10,42,96,42.7,Matches
Ola Aina,Nott'ham Forest,ng NGA,DF,26,18.8,9610,802,4012,328,374,87.7,217,13,6,68,99,45.5,Matches
Moussa Niakhate,Nott'ham Forest,sn SEN,DF,27,18.6,11418,774,4223,237,252,94.0,309,5,1,39,123,53.7,Matches
Willy Boly,Nott'ham Forest,ci CIV,DF,32,17.0,9362,671,4059,201,229,87.8,239,8,0,32,109,45.0,Matches
Matz Sels,Nott'ham Forest,be BEL,GK,31,16.0,7675,378,5788,66,66,100.0,103,3,0,0,202,45.0,Matches
Taiwo Awoniyi,Nott'ham Forest,ng NGA,FW,25,13.2,1594,175,312,88,111,79.3,34,3,0,14,5,60.0,Matches
Gonzalo Montiel,Nott'ham Forest,ar ARG,DF,26,12.9,4600,386,1986,155,172,90.1,112,9,1,28,38,42.1,Matches
Andrew Omobamidele,Nott'ham Forest,ie IRL,DF,21,12.2,5197,310,1449,78,91,85.7,174,0,0,8,25,64.0,Matches
Ibrahim Sangaré,Nott'ham Forest,ci CIV,MF,25,11.5,5477,425,1680,181,207,87.4,115,5,0,44,50,64.0,Matches
Serge Aurier,Nott'ham Forest,ci CIV,"DF,MF",30,10.3,5238,448,2147,191,225,84.9,130,9,4,47,45,37.8,Matches
Divock Origi,Nott'ham Forest,be BEL,FW,28,8.4,1357,144,327,59,82,72.0,19,5,1,14,13,69.2,Matches
Nuno Tavares,Nott'ham Forest,pt POR,DF,23,7.7,2954,274,1132,117,136,86.0,69,2,0,24,28,39.3,Matches
Odisseas Vlachodimos,Nott'ham Forest,gr GRE,GK,29,7.3,3965,176,2847,21,21,100.0,73,0,0,1,80,58.8,Matches
Felipe,Nott'ham Forest,br BRA,DF,34,6.5,3654,215,1412,61,70,87.1,97,0,0,6,33,63.6,Matches
Joe Worrall,Nott'ham Forest,eng ENG,DF,26,6.1,2910,164,1068,25,30,83.3,98,0,0,8,27,51.9,Matches
Scott McKenna,Nott'ham Forest,sct SCO,DF,26,4.8,2769,186,1280,38,48,79.2,82,3,0,10,28,60.7,Matches
Cheikhou Kouyaté,Nott'ham Forest,sn SEN,MF,33,3.8,604,74,159,32,43,74.4,11,0,0,5,2,50.0,Matches
Brennan Johnson,Nott'ham Forest,wls WAL,"FW,MF",22,2.8,671,61,143,25,29,86.2,17,0,0,1,2,100.0,Matches
Gio Reyna,Nott'ham Forest,us USA,"FW,MF",20,2.6,1768,140,374,69,74,93.2,40,2,0,12,13,53.8,Matches
Andrey Santos,Nott'ham Forest,br BRA,MF,19,1.1,90,6,31,4,4,100.0,2,0,0,0,0,,Matches
